transaction_id,client,date,categorie,montant
T0498,Gerald White,2023-03-30,Livres,368.25
T0499,Robert Byrd,2023-06-16,Électronique,238.17
T0500,Misty Cervantes,2023-04-18,Jeux,319.83
T0501,Brian White,2023-05-18,Livres,372.58
T0502,Tiffany Wagner,2023-05-02,Vêtements,281.17
T0503,Jonathan Hamilton,2023-01-30,Maison,383.29
T0504,Aaron Farley,2023-04-25,Livres,432.24
T0505,Theresa Miller,2023-02-19,Maison,451.61
T0506,Elizabeth Silva,2023-03-03,Jeux,168.88
T0507,Heather Callahan,2023-05-19,Jeux,400.53
T0508,Jamie Burgess,2023-01-05,Livres,71.97
T0509,Cassidy Carr,2023-03-08,Maison,237.96
T0510,Heather Lopez,2023-02-17,Maison,267.48
T0511,Aaron Taylor,2023-06-15,Vêtements,286.56
T0512,Tamara Stevens,2023-05-14,Électronique,154.24
T0513,Mr. Thomas Watts,2023-04-01,Livres,390.68
T0514,Edward Marquez,2023-04-01,Maison,129.76
T0515,James Mayo,2023-04-16,Vêtements,213.14
T0516,Jerry Austin PhD,2023-03-28,Vêtements,476.63
T0517,James Ponce,2023-04-11,Jeux,242.83
T0518,Donna Vega,2023-02-10,Électronique,493.86
T0519,Jody Morgan,2023-01-22,Vêtements,308.81
T0520,Garrett Powell,2023-01-21,Livres,321.38
T0521,Joshua Flores,2023-05-13,Électronique,435.14
T0522,Alyssa Johnson,2023-04-03,Vêtements,297.97
T0523,Kylie Hurst,2023-06-21,Maison,361.41
T0524,Alisha Underwood,2023-02-28,Vêtements,476.85
T0525,Connor Haas,2023-01-15,Vêtements,250.84
T0526,Kimberly Tucker,2023-01-22,Vêtements,384.97
T0527,Wayne Davis,2023-02-08,Vêtements,66.48
T0528,Anthony Young,2023-02-22,Livres,208.17
T0529,Michelle Zavala,2023-05-01,Jeux,382.53
T0530,Stacy Martin,2023-04-03,Maison,434.49
T0531,Jeffrey Stewart,2023-04-20,Maison,228.4
T0532,Keith Adams,2023-04-14,Vêtements,164.49
T0533,John Nelson,2023-04-22,Livres,424.54
T0534,Jessica Chambers,2023-01-14,Jeux,49.7
T0535,Patricia Soto,2023-04-19,Vêtements,469.28
T0536,Natalie Preston,2023-05-21,Jeux,406.16
T0537,Christopher Gray,2023-04-21,Vêtements,189.84
T0538,Kaylee Williams,2023-03-23,Électronique,267.28
T0539,Sue Manning,2023-05-07,Livres,379.37
T0540,Robert Travis,2023-03-20,Jeux,327.81
T0541,Joseph Miranda,2023-05-08,Électronique,351.29
T0542,Megan Ward,2023-05-31,Vêtements,298.26
T0543,Christopher Blackwell,2023-05-02,Jeux,16.37
T0544,Andres Lara,2023-06-06,Maison,362.62
T0545,David Johnson,2023-03-16,Vêtements,117.3
T0546,Jason White,2023-01-15,Livres,477.02
T0547,Dennis Short,2023-04-26,Vêtements,310.19
T0548,David Scott,2023-04-08,Maison,450.2
T0549,Nathaniel Hernandez,2023-03-17,Électronique,72.53
T0550,Sheri Smith,2023-03-28,Électronique,260.15
T0551,Martin Becker,2023-03-02,Vêtements,129.17
T0552,Darryl Reyes,2023-05-21,Vêtements,464.29
T0553,Michelle Williams,2023-02-02,Électronique,484.97
T0554,Jenna Green,2023-02-03,Livres,426.08
T0555,Justin Carey,2023-04-05,Vêtements,224.43
T0556,Shannon Clark,2023-03-28,Livres,416.8
T0557,Gabriel Johnston,2023-03-27,Jeux,64.88
T0558,Stephanie Pierce,2023-05-12,Jeux,478.81
T0559,Dakota Murphy,2023-02-17,Livres,457.87
T0560,Natalie Morales,2023-02-06,Vêtements,178.09
T0561,William Anderson,2023-03-17,Maison,21.16
T0562,Amanda Rodriguez,2023-02-06,Maison,67.43
T0563,Nancy Elliott,2023-03-21,Jeux,85.81
T0564,Chad Anderson,2023-04-05,Vêtements,303.51
T0565,Laura Keith,2023-04-15,Maison,296.24
T0566,Christopher Price,2023-06-10,Maison,233.61
T0567,Elizabeth Christensen,2023-04-16,Jeux,24.2
T0568,Roy Frazier,2023-03-21,Maison,268.15
T0569,Kathleen James,2023-02-03,Livres,440.95
T0570,Mr. Richard Grant,2023-01-14,Électronique,95.06
T0571,Benjamin Romero,2023-06-17,Vêtements,432.5
T0572,Darren Chambers,2023-01-24,Électronique,338.2
T0573,Susan Howard,2023-05-24,Électronique,285.34
T0574,Patricia Cannon,2023-05-19,Électronique,159.64
T0575,Matthew Reid,2023-06-12,Électronique,77.56
T0576,Michelle Gordon DDS,2023-05-30,Livres,496.97
T0577,Sarah Jackson,2023-03-03,Vêtements,471.93
T0578,Patrick Brooks,2023-03-23,Vêtements,76.37
T0579,Thomas Higgins MD,2023-04-25,Livres,325.08
T0580,Daniel Davis,2023-02-02,Livres,467.17
T0581,Jessica Farmer,2023-05-02,Jeux,25.49
T0582,Carrie Fox,2023-01-06,Jeux,496.14
T0583,David Harper,2023-01-19,Vêtements,105.54
T0584,Tammy Young,2023-05-20,Vêtements,401.54
T0585,Bryan Mills,2023-05-25,Livres,145.24
T0586,Christopher Herring,2023-05-23,Livres,106.04
T0587,Miss Alyssa Gillespie DDS,2023-01-31,Jeux,460.12
T0588,Kim Hardy,2023-02-03,Vêtements,37.88
T0589,Kimberly Barnes,2023-04-09,Électronique,136.46
T0590,Jorge Martin,2023-01-10,Maison,125.89
T0591,Stacy Dunn,2023-01-14,Maison,127.51
T0592,Richard Logan,2023-02-11,Vêtements,223.57
T0593,Lisa Nguyen,2023-05-09,Livres,381.5
T0594,Paul Reyes,2023-01-25,Jeux,274.04
T0595,Beverly Smith,2023-01-06,Maison,465.93
T0596,Michelle Wolfe,2023-06-09,Livres,273.2
T0597,Gerald Rodriguez,2023-04-05,Jeux,355.51
T0598,Tracey White,2023-06-26,Électronique,237.95
T0599,Veronica Coleman,2023-01-16,Électronique,77.14
T0600,Benjamin Wiggins,2023-05-18,Maison,406.77
T0601,Mark Romero,2023-01-15,Livres,23.58
T0602,Carolyn Powell,2023-06-26,Vêtements,303.73
T0603,Daniel Hunt,2023-01-16,Jeux,225.66
T0604,Lisa Jones,2023-03-24,Jeux,257.52
T0605,Dillon Wallace,2023-03-06,Électronique,321.07
T0606,Patricia Salinas,2023-05-29,Vêtements,437.81
T0607,Kevin Williams,2023-01-12,Électronique,284.38
T0608,Dr. Stephen Baker,2023-05-02,Électronique,127.07
T0609,Frank Hamilton,2023-04-01,Maison,285.99
T0610,Danielle Grant,2023-05-05,Livres,70.01
T0611,James Davis,2023-06-04,Électronique,309.66
T0612,Kaylee Ward,2023-01-16,Livres,235.49
T0613,Patrick Graham,2023-04-15,Maison,14.41
T0614,Angel Chambers,2023-04-28,Électronique,28.1
T0615,Timothy Rodriguez,2023-04-08,Livres,381.69
T0616,Monique Montgomery,2023-01-01,Maison,247.96
T0617,Melissa Griffith,2023-06-03,Vêtements,263.97
T0618,Emily Richmond,2023-02-22,Électronique,268.14
T0619,Amanda Herrera,2023-02-17,Électronique,275.57
T0620,Sean Robertson,2023-01-20,Électronique,196.56
T0621,Cynthia Madden,2023-04-09,Vêtements,153.04
T0622,Carlos Harris,2023-02-18,Jeux,291.93
T0623,Carol Greene,2023-06-12,Vêtements,332.36
T0624,Heather Lopez,2023-03-06,Électronique,10.38
T0625,William Irwin,2023-06-04,Jeux,315.81
T0626,Parker Garcia,2023-06-03,Électronique,411.75
T0627,Laura Miller,2023-06-02,Jeux,298.84
T0628,Ryan Jones,2023-06-24,Jeux,44.56
T0629,Joseph Mahoney,2023-01-10,Vêtements,121.46
T0630,Suzanne Clark,2023-06-03,Livres,20.13
T0631,Michelle Juarez,2023-03-14,Jeux,202.07
T0632,Melanie Skinner,2023-03-24,Électronique,235.42
T0633,Matthew Coleman,2023-02-13,Électronique,11.0
T0634,Willie Clark,2023-03-28,Jeux,482.78
T0635,Courtney Simon,2023-01-21,Maison,72.92
T0636,Angela Carr,2023-01-17,Vêtements,171.3
T0637,Jeffrey Mclaughlin,2023-01-21,Livres,281.19
T0638,Ms. Vanessa Anderson,2023-04-05,Maison,353.39
T0639,Howard Fuller,2023-05-25,Jeux,282.38
T0640,Kirk Howard,2023-01-14,Maison,162.78
T0641,Jennifer Harris DDS,2023-01-22,Jeux,253.12
T0642,Kenneth Lawson,2023-02-18,Électronique,41.61
T0643,Vanessa Smith,2023-06-15,Livres,435.34
T0644,Meghan Burgess,2023-04-25,Électronique,304.58
T0645,Austin Miles,2023-02-26,Vêtements,74.19
T0646,Mark Cameron,2023-06-22,Vêtements,428.3
T0647,Douglas Lane,2023-01-22,Maison,233.43
T0648,Jacqueline Wang,2023-06-21,Livres,318.44
T0649,Katherine Blackwell,2023-03-06,Livres,477.76
T0650,Molly Harper,2023-06-15,Électronique,333.01
T0651,Robert Burgess,2023-03-25,Vêtements,226.5
T0652,Allison Torres,2023-03-30,Livres,340.53
T0653,Laura Hodge,2023-03-23,Électronique,311.49
T0654,Stacey Edwards,2023-02-03,Électronique,341.71
T0655,Matthew Smith,2023-06-02,Maison,302.35
T0656,Jerry Cortez,2023-05-26,Électronique,135.62
T0657,Dalton Page II,2023-06-06,Livres,117.44
T0658,Nicole Little,2023-06-30,Électronique,344.99
T0659,Abigail Washington,2023-04-19,Maison,378.43
T0660,Erika Miller,2023-04-26,Vêtements,228.46
T0661,Pamela Howard,2023-02-03,Jeux,13.08
T0662,Keith Roberts,2023-05-24,Maison,151.35
T0663,Troy Fox,2023-05-20,Vêtements,23.98
T0664,Alyssa Page,2023-02-23,Maison,15.98
T0665,Sarah Lutz,2023-06-10,Vêtements,218.23
T0666,Vanessa Williams,2023-03-26,Maison,257.78
T0667,Matthew Richard,2023-06-02,Électronique,360.45
T0668,Victoria Henderson,2023-05-20,Jeux,119.55
T0669,James Gomez,2023-05-18,Maison,188.89
T0670,Ray Mcneil,2023-03-18,Livres,176.2
T0671,Linda Goodwin,2023-01-03,Électronique,129.0
T0672,Kelly Davis,2023-01-29,Vêtements,134.14
T0673,Patricia Navarro,2023-04-23,Électronique,42.16
T0674,Nancy Dean,2023-05-15,Jeux,221.43
T0675,Jason Clarke,2023-03-13,Jeux,333.02
T0676,Natalie Reed,2023-03-08,Vêtements,386.77
T0677,Michael Barajas,2023-03-17,Jeux,401.94
T0678,Kevin Harris,2023-06-04,Livres,361.27
T0679,Anna Rodriguez,2023-01-09,Maison,429.42
T0680,Daniel Johnson,2023-05-04,Livres,115.88
T0681,Sheila Thompson,2023-05-11,Maison,247.51
T0682,John Hayes,2023-03-10,Jeux,146.33
T0683,Christopher Myers,2023-06-20,Vêtements,57.68
T0684,Melissa Blackwell,2023-01-30,Vêtements,144.62
T0685,Emily Jensen,2023-03-09,Vêtements,155.51
T0686,Nicole Martinez,2023-02-13,Maison,154.16
T0687,Clinton Johnson,2023-01-07,Électronique,138.42
T0688,Lori Weber,2023-03-17,Vêtements,416.08
T0689,Jonathan Washington,2023-02-19,Jeux,66.62
T0690,John Davis,2023-06-14,Vêtements,221.08
T0691,John Browning,2023-01-13,Maison,411.27
T0692,Jessica Williams,2023-03-30,Maison,434.66
T0693,Cheryl Reed,2023-02-20,Électronique,295.84
T0694,Kathleen Montes,2023-01-31,Livres,312.94
T0695,James Lewis,2023-01-24,Maison,24.97
T0696,Katherine Robinson,2023-03-02,Livres,337.21
T0697,Robert Lopez,2023-02-13,Maison,207.67
T0698,Heather Young,2023-01-08,Vêtements,375.13
T0699,Steven Powell,2023-04-19,Jeux,435.66
T0700,Ryan Ruiz,2023-03-15,Électronique,252.23
T0701,Julie Parker,2023-02-27,Maison,156.54
T0702,Robert Fields,2023-01-24,Jeux,196.81
T0703,Selena Kelley,2023-02-07,Maison,473.18
T0704,Mary Clark,2023-02-16,Vêtements,69.7
T0705,Joy Marshall,2023-01-13,Jeux,308.42
T0706,Julia Carr,2023-03-16,Vêtements,304.93
T0707,Kenneth Callahan,2023-01-03,Maison,178.02
T0708,Kristin Flores,2023-04-05,Livres,209.11
T0709,Ashley Nelson,2023-06-23,Livres,422.98
T0710,Danny Watson,2023-04-26,Jeux,29.27
T0711,Timothy Hughes,2023-03-18,Livres,104.73
T0712,Anita Wilson,2023-03-01,Livres,374.99
T0713,Samuel Ford,2023-03-21,Livres,452.49
T0714,Adam Black,2023-04-10,Vêtements,175.23
T0715,Devin Young,2023-01-07,Maison,168.23
T0716,Tara Houston,2023-02-08,Jeux,175.92
T0717,Charles Hoffman,2023-06-26,Livres,427.89
T0718,Keith Bruce,2023-04-10,Livres,261.04
T0719,Erica Mendez,2023-05-27,Maison,377.89
T0720,Heather Fernandez,2023-02-25,Vêtements,392.17
T0721,Kimberly Vasquez,2023-02-02,Électronique,29.23
T0722,Elizabeth Williams,2023-01-07,Électronique,408.13
T0723,David Garcia,2023-06-15,Livres,260.4
T0724,Sarah Peterson,2023-05-12,Électronique,59.28
T0725,Jeffrey Marshall,2023-05-23,Maison,64.02
T0726,Carla Ward,2023-01-06,Vêtements,31.89
T0727,Teresa Bennett,2023-06-05,Jeux,70.25
T0728,Shawn Brown,2023-05-12,Jeux,426.67
T0729,Renee Simpson DVM,2023-02-23,Livres,282.69
T0730,Heather Nunez,2023-04-28,Vêtements,449.93
T0731,Alexandra Bernard,2023-06-10,Maison,247.47
T0732,Heather Burke,2023-01-11,Vêtements,325.75
T0733,Tara Jones,2023-05-08,Jeux,110.94
T0734,Tony Lynn,2023-01-14,Livres,392.39
T0735,Veronica Cruz,2023-04-02,Vêtements,194.48
T0736,Judith Acosta,2023-04-05,Maison,28.15
T0737,Anthony Carrillo,2023-04-14,Maison,460.42
T0738,Elizabeth Williams,2023-02-21,Jeux,399.31
T0739,Casey Jennings,2023-06-29,Livres,47.11
T0740,Andrea Morgan,2023-02-02,Électronique,277.24
T0741,Kristi Stewart,2023-05-08,Jeux,437.42
T0742,Todd Moreno,2023-03-19,Livres,368.39
T0743,Dalton Williams,2023-05-20,Maison,181.04
T0744,Dawn Stevens,2023-01-08,Vêtements,58.88
T0745,Douglas Brown,2023-03-18,Vêtements,301.0
T0746,Morgan Brown MD,2023-05-04,Jeux,333.79
T0747,Jesse Cruz,2023-03-05,Maison,469.75
T0748,Tyler Rogers,2023-01-13,Vêtements,123.41
T0749,Christopher Henry,2023-06-07,Livres,124.38
T0750,Robert Taylor,2023-02-11,Jeux,47.27
T0751,Diana Huffman,2023-04-15,Livres,484.6
T0752,Latasha White,2023-03-09,Jeux,320.89
T0753,Diane Bishop,2023-03-18,Livres,412.49
T0754,Johnny Travis,2023-03-10,Jeux,136.49
T0755,John Molina,2023-06-14,Livres,405.75
T0756,Rebecca Sanders,2023-06-12,Vêtements,258.78
T0757,John Colon,2023-02-04,Électronique,407.84
T0758,Christopher Howell,2023-06-12,Électronique,334.66
T0759,Chloe Crawford,2023-05-26,Livres,183.53
T0760,Laura Curtis,2023-03-16,Maison,218.19
T0761,Jamie Todd,2023-04-01,Vêtements,449.63
T0762,William Miller,2023-06-25,Jeux,91.17
T0763,Scott Rojas,2023-01-17,Maison,465.17
T0764,David Myers,2023-05-13,Vêtements,240.96
T0765,Charles Bates,2023-06-27,Maison,80.6
T0766,Lindsey Graves,2023-01-01,Maison,123.53
T0767,Nicholas Preston,2023-02-23,Électronique,282.46
T0768,Jay Jackson,2023-06-11,Maison,334.73
T0769,Nancy Schneider,2023-02-10,Livres,271.91
T0770,Jeff Garcia,2023-05-25,Maison,274.24
T0771,Crystal Hines,2023-04-13,Électronique,95.85
T0772,Miss Danielle Moreno,2023-01-02,Vêtements,430.12
T0773,Michelle Meyer,2023-05-06,Maison,491.28
T0774,Jo Adams,2023-03-02,Électronique,308.28
T0775,Glenn Parker,2023-04-28,Jeux,206.93
T0776,Rachel Rose,2023-03-07,Jeux,346.98
T0777,Ryan Lloyd,2023-03-18,Maison,463.71
T0778,Jeffrey Smith,2023-01-21,Livres,490.08
T0779,Jonathan Wolf,2023-04-08,Vêtements,17.92
T0780,Mary Hernandez,2023-01-30,Vêtements,495.2
T0781,John Jones,2023-01-23,Livres,288.44
T0782,Katie Rodriguez,2023-04-23,Livres,139.84
T0783,Sean Turner,2023-06-04,Maison,370.16
T0784,Jeffrey Evans,2023-06-29,Livres,302.49
T0785,Melissa Hansen,2023-06-05,Jeux,309.21
T0786,Teresa Johnson,2023-02-16,Électronique,198.7
T0787,Steven Martinez,2023-05-10,Maison,204.35
T0788,Colin Silva,2023-06-05,Vêtements,275.13
T0789,Tina Lewis,2023-03-14,Jeux,74.19
T0790,Jonathan Gonzales,2023-06-01,Maison,463.47
T0791,Gregory West,2023-06-15,Maison,422.21
T0792,Jason Moreno,2023-01-01,Maison,462.82
T0793,Jonathan King,2023-03-28,Jeux,175.36
T0794,Justin Mccormick,2023-03-26,Vêtements,395.22
T0795,Joseph Lopez,2023-04-14,Maison,59.27
T0796,David Flores,2023-03-04,Électronique,287.63
T0797,Laura Moore,2023-03-12,Électronique,350.87
T0798,Brooke Webb,2023-02-14,Vêtements,431.81
T0799,Sandra Forbes,2023-01-29,Maison,258.0
T0800,Timothy Johnson,2023-06-05,Jeux,293.79
T0801,Danielle Farley,2023-02-25,Livres,398.68
T0802,Ronald Delacruz,2023-01-20,Maison,394.0
T0803,Kevin Miller,2023-04-02,Maison,483.54
T0804,Kirk Johnson,2023-06-16,Maison,282.64
T0805,Tiffany West,2023-01-03,Électronique,169.87
T0806,Sandra Garcia,2023-04-07,Jeux,266.75
T0807,Monica Cisneros,2023-06-27,Maison,199.12
T0808,Nicole Richardson,2023-05-19,Livres,110.95
T0809,Brandon Wilson,2023-04-15,Livres,290.31
T0810,Charles Gray,2023-03-03,Maison,213.55
T0811,Isaac Huang,2023-02-01,Livres,404.51
T0812,Timothy Cummings,2023-06-29,Vêtements,194.59
T0813,Kristina Henderson,2023-04-09,Vêtements,18.18
T0814,Pamela Barber,2023-06-03,Livres,152.99
T0815,Todd Sheppard,2023-01-06,Électronique,172.54
T0816,Kevin Charles,2023-06-01,Électronique,129.63
T0817,Mario Whitaker,2023-05-31,Électronique,36.92
T0818,Rachel Parker,2023-04-07,Maison,464.68
T0819,Christopher Moreno,2023-01-17,Livres,51.06
T0820,Mary Knight,2023-02-03,Vêtements,217.92
T0821,David Ingram,2023-04-03,Livres,320.12
T0822,Nicole Hoffman,2023-06-08,Livres,13.88
T0823,Karen Taylor,2023-06-05,Maison,11.63
T0824,William Wheeler,2023-01-13,Jeux,206.24
T0825,Susan Baker,2023-04-21,Maison,81.0
T0826,Daniel Santos,2023-01-07,Électronique,207.28
T0827,Richard Martinez,2023-05-10,Maison,145.45
T0828,Lisa Ferguson,2023-06-21,Livres,331.58
T0829,Terry Fox,2023-03-15,Vêtements,475.45
T0830,Jason Gonzalez,2023-02-03,Vêtements,56.74
T0831,Kayla Powers MD,2023-04-14,Maison,129.76
T0832,Andrea Anthony,2023-04-03,Vêtements,146.41
T0833,Jeffrey Ramirez,2023-02-02,Vêtements,92.28
T0834,Sydney Bell,2023-03-15,Maison,434.06
T0835,Joel Hunt,2023-06-29,Vêtements,301.11
T0836,Tammy Price,2023-03-13,Vêtements,410.08
T0837,Aaron Lin,2023-04-29,Vêtements,298.01
T0838,Melissa Parker,2023-03-09,Vêtements,289.97
T0839,James Fields,2023-01-02,Jeux,64.96
T0840,Jonathan Marks,2023-06-07,Vêtements,159.65
T0841,Donna Hancock,2023-05-15,Livres,163.95
T0842,Judith Wells,2023-05-22,Vêtements,437.43
T0843,Ryan Fisher,2023-04-09,Livres,191.96
T0844,Eric Mercado,2023-03-21,Électronique,112.7
T0845,Jennifer Price,2023-05-19,Livres,496.3
T0846,Thomas Roberts,2023-02-12,Maison,418.82
T0847,Joseph Gonzalez,2023-06-16,Vêtements,105.02
T0848,Jessica Hampton,2023-05-27,Vêtements,223.37
T0849,Stephanie Lane,2023-01-12,Livres,366.15
T0850,Kelly Wood,2023-03-11,Maison,169.81
T0851,Heather Gomez,2023-04-02,Vêtements,443.42
T0852,Michael Brown,2023-03-28,Jeux,25.96
T0853,George Tran,2023-05-16,Vêtements,272.1
T0854,Edgar Bailey,2023-06-02,Électronique,118.28
T0855,Brandy Martin,2023-02-17,Électronique,177.21
T0856,Charles Clark,2023-03-23,Maison,148.08
T0857,Rachael Kirby,2023-02-11,Livres,142.17
T0858,Gary Smith,2023-02-02,Électronique,185.49
T0859,Kimberly Flores,2023-01-31,Maison,484.44
T0860,Jamie Santos,2023-03-07,Vêtements,248.93
T0861,Mrs. Michelle Key,2023-03-16,Jeux,491.14
T0862,Breanna Thompson,2023-02-08,Maison,58.49
T0863,Steve Key,2023-05-15,Livres,385.62
T0864,Susan Washington MD,2023-06-26,Jeux,276.27
T0865,Leslie Beck MD,2023-02-03,Maison,493.79
T0866,Tamara Nicholson,2023-04-22,Livres,118.26
T0867,Jonathon Adams,2023-05-17,Jeux,56.03
T0868,Clayton Beard,2023-04-16,Électronique,148.62
T0869,Chase Garcia,2023-03-19,Jeux,123.25
T0870,Teresa Clark,2023-05-28,Livres,63.45
T0871,Kristin Fields,2023-05-05,Électronique,75.75
T0872,Thomas Villegas,2023-01-30,Électronique,52.08
T0873,Theresa Miller,2023-04-01,Électronique,149.04
T0874,Donna Gould,2023-04-28,Jeux,316.24
T0875,Taylor Barnes,2023-06-26,Électronique,48.84
T0876,Jamie Holland,2023-06-25,Jeux,457.04
T0877,Lisa Hayes,2023-03-20,Électronique,278.5
T0878,Tonya Mckee,2023-02-13,Jeux,270.07
T0879,Cynthia Gonzales,2023-05-28,Livres,302.59
T0880,John Franco,2023-06-27,Jeux,147.61
T0881,Mr. Joshua Fisher,2023-06-16,Vêtements,293.57
T0882,Vanessa Bates,2023-06-22,Vêtements,184.36
T0883,Katie Johnson,2023-04-09,Maison,498.72
T0884,Mr. Thomas Meyer,2023-06-08,Vêtements,331.08
T0885,Erica Smith,2023-04-04,Jeux,369.16
T0886,Alejandra Baxter,2023-02-17,Vêtements,82.39
T0887,Erika Michael,2023-01-23,Maison,414.98
T0888,Daniel Marshall,2023-05-28,Jeux,431.53
T0889,Michael Mcgee,2023-03-01,Livres,220.62
T0890,Sue Collins,2023-01-03,Jeux,199.14
T0891,Spencer Williams,2023-02-27,Électronique,375.5
T0892,Mr. Stephen Stevenson,2023-05-13,Maison,327.66
T0893,Dawn Odonnell,2023-06-04,Électronique,458.58
T0894,George Smith,2023-05-03,Jeux,90.94
T0895,Laura Ramirez DVM,2023-04-01,Vêtements,173.76
T0896,Alexandra Aguirre,2023-03-16,Maison,149.72
T0897,George Torres,2023-03-21,Vêtements,144.42
T0898,Mary Brown,2023-01-31,Vêtements,341.66
T0899,Edward Rodriguez,2023-02-19,Jeux,203.77
T0900,Jenny Sanchez,2023-06-13,Maison,497.19
T0901,Carolyn Richard,2023-03-02,Maison,315.22
T0902,Chase Hopkins,2023-04-20,Vêtements,261.61
T0903,Cindy Richardson,2023-04-07,Électronique,482.76
T0904,James Torres,2023-06-22,Maison,166.55
T0905,Todd Lindsey,2023-05-10,Électronique,341.14
T0906,Mrs. Heather Benson,2023-01-08,Maison,394.58
T0907,James Taylor,2023-04-22,Maison,118.74
T0908,Jessica Ford,2023-05-25,Maison,264.17
T0909,Karen Weaver,2023-06-26,Vêtements,82.47
T0910,Jacob Strickland,2023-02-20,Livres,458.52
T0911,Angela Price,2023-03-03,Vêtements,400.46
T0912,Raymond Ho,2023-06-17,Maison,15.18
T0913,Stephanie Pope,2023-01-12,Livres,90.15
T0914,Linda Greene,2023-01-24,Maison,156.67
T0915,Denise Alvarez,2023-01-30,Électronique,340.0
T0916,Anthony Mckenzie,2023-03-13,Électronique,210.67
T0917,Katherine May,2023-03-25,Électronique,456.37
T0918,Heather Stone,2023-06-20,Jeux,354.65
T0919,Ryan Sandoval,2023-03-31,Électronique,121.38
T0920,Timothy Martin,2023-01-07,Électronique,400.32
T0921,Kimberly Patterson,2023-06-03,Vêtements,65.44
T0922,Sandra Jackson,2023-06-16,Électronique,388.54
T0923,Leah Sutton,2023-06-02,Maison,344.06
T0924,Lisa Mueller,2023-04-09,Maison,84.11
T0925,Alicia Clark,2023-05-26,Jeux,461.83
T0926,Debra Anderson,2023-01-09,Livres,426.22
T0927,Christine Johnson,2023-04-09,Jeux,83.81
T0928,Derek Stewart,2023-01-20,Électronique,381.3
T0929,Stephanie Davis,2023-04-17,Maison,185.53
T0930,William Butler,2023-01-28,Électronique,97.66
T0931,Scott Morales,2023-06-01,Livres,435.57
T0932,Katherine Green,2023-01-09,Électronique,378.8
T0933,Roberto Dean,2023-05-07,Maison,28.84
T0934,Manuel Brown,2023-01-22,Vêtements,154.66
T0935,Garrett Valdez,2023-02-28,Jeux,133.76
T0936,Eric Henson,2023-05-02,Maison,74.51
T0937,Diana Howard,2023-06-25,Vêtements,251.0
T0938,Deborah Thomas,2023-06-23,Vêtements,211.51
T0939,Brian Garrett,2023-03-04,Vêtements,38.35
T0940,Frederick Tucker,2023-02-17,Livres,189.53
T0941,Susan Massey,2023-04-14,Maison,138.67
T0942,Steven White,2023-04-25,Livres,66.96
T0943,Nancy Anderson,2023-06-18,Vêtements,441.55
T0944,Linda Snyder,2023-04-18,Livres,44.92
T0945,Ethan White,2023-04-06,Maison,334.97
T0946,Richard Griffin,2023-06-02,Électronique,410.78
T0947,Randy Young,2023-01-11,Électronique,229.43
T0948,Thomas Berry,2023-01-14,Électronique,181.0
T0949,Kendra Cohen,2023-01-20,Livres,343.15
T0950,Tara Lopez,2023-01-04,Vêtements,255.66
T0951,Tina Smith,2023-03-30,Maison,456.19
T0952,John Hernandez,2023-01-31,Jeux,85.16
T0953,Dorothy Morgan,2023-04-11,Électronique,29.67
T0954,Vincent Nielsen,2023-03-07,Maison,490.56
T0955,Laura Garcia,2023-06-27,Jeux,100.21
T0956,Timothy Guerrero,2023-05-26,Livres,119.17
T0957,Curtis Bonilla,2023-02-03,Vêtements,91.91
T0958,Kimberly Martinez,2023-05-30,Vêtements,402.99
T0959,Timothy Williams,2023-01-15,Jeux,58.44
T0960,Patrick Johnston,2023-02-18,Vêtements,112.38
T0961,Kevin Kelly,2023-05-03,Électronique,90.22
